gene,p_val,logFC,p_val_adj
PFKP,0.8089883575418363,-1.0284909,1.0
HSPD1,0.6779632994462862,-1.0237792,1.0
SRI,0.5913704313398056,-1.0235214,1.0
DCTN3,0.9326336109686073,-1.0224572,1.0
TRAK1,0.7633749246709964,-1.0163002,1.0
MT-CYB,0.7363851065795911,-1.0158756,1.0
VSTM2L,0.6823107600397009,-1.0146897,1.0
CCDC30,0.7690354364483623,-1.0085423,1.0
CIR1,0.8181949580510544,-1.007977,1.0
ANKFY1,0.9114370801945357,-1.007846,1.0
PIN1,0.843639029692848,-1.0020872,1.0
RAD50,0.8715826203846851,-0.9955919,1.0
UBE2A,0.8903033869175384,-0.9924993,1.0
STAB1,0.7319172409084503,-0.99087334,1.0
EPB41L4A,0.899687429460014,-0.9905325,1.0
HGSNAT,0.8715826203846851,-0.9746127,1.0
SH3BGRL2,0.786089856401599,-0.97239196,1.0
MNAT1,0.8297384201342272,-0.9719628,1.0
MICAL2,0.7975173260963252,-0.9695937,1.0
RRAD,0.5893231138445483,-0.9659197,1.0
PITPNB,0.8552603881919674,-0.9656923,1.0
